key,name,ticker,date,error_code,return_3days,return_30days,return_60days,return_90days
54679,Unilife Corporation (NASDAQ:UNIS),NASDAQ:UNIS,2012-11-08 16:30:00,,0.0054196163641383258,-0.15163011673011989,-0.36305265071997161,-0.38394915580397698
54680,"Student Transportation, Inc. (NASDAQ:STB)",NASDAQ:STB,2012-11-08 14:00:00,,-0.013100096745985633,-0.02879225109828534,0.013388006049269902,-0.0099962732243407681
54681,"North American Palladium, Ltd (NYSEMKT:PAL)",NYSEMKT:PAL,2012-11-08 09:00:00,BETA_ERROR
54682,"Quantum Fuel Systems Technologies Worldwide, Inc. (NASDAQ:QTWW)",NASDAQ:QTWW,2012-11-08 16:30:00,,0.043520693328912591,0.047845827044210781,-0.059164205656124624,-0.2990785003021606
54683,"StemCells, Inc. (NASDAQ:STEM)",NASDAQ:STEM,2012-11-08 16:30:00,,-0.033488937209196733,-0.26859906386254262,-0.33639742775606019,-0.38338350329408039
54684,Wave Systems (NASDAQ:WAVX),NASDAQ:WAVX,2012-11-09 16:30:00,,-0.11566780646189666,-0.16528196938155382,-0.05599288087713139,-0.31200287463372561
54685,Double Eagle Petroleum Co. (NASDAQ:DBLE),NASDAQ:DBLE,2012-11-08 11:00:00,BETA_ERROR
54686,"Zogenix, Inc. (NASDAQ:ZGNX)",NASDAQ:ZGNX,2012-11-08 16:30:00,,0.19697692051900997,-0.4520092978075701,-0.53507177863470479,-0.43533968128337547
54687,"Gulf Resources, Inc. (NASDAQ:GURE)",NASDAQ:GURE,2012-11-09 08:00:00,,-0.068480805297098768,-0.051826135620799393,-0.12521595934819205,-0.18433687611017396
54688,Xinyuan Real Estate Company Ltd (NYSE:XIN),NYSE:XIN,2012-11-09 08:00:00,,-0.19452976013900386,-0.081130116190716361,0.07018369567974525,0.36872832436911285
54689,Revett Minerals Inc. (NYSEMKT:RVM),NYSEMKT:RVM,2012-11-09 11:30:00,BETA_ERROR
54690,"Navidea Biopharmaceuticals, Inc. (NYSEMKT:NAVB)",NYSEMKT:NAVB,2012-11-08 17:00:00,,0.067174491206984252,0.093211594896564595,0.21730719513994703,0.0031974648973746578
54691,Public Storage (NYSE:PSA),NYSE:PSA,2012-11-09 13:00:00,,0.018887781421757614,0.036752235128098505,0.11887991132216179,0.081482225685985357
54692,Darling International Inc. (NYSE:DAR),NYSE:DAR,2012-11-09 08:30:00,,0.021833859479080692,0.01100167331692882,0.014248147490017404,0.092814321190973437
54693,"EV Energy Partners, L.P. (NASDAQ:EVEP)",NASDAQ:EVEP,2012-11-09 10:00:00,,-0.078847863207010274,-0.11677285588127113,-0.13112658319625153,-0.26853740135585463
54694,Apricus Biosciences (NASDAQ:APRI),NASDAQ:APRI,2012-11-09 10:30:00,,0.001432906437319463,-0.090349205124720125,0.061083675876853871,-0.19281370447438773
54695,"Cedar Realty Trust, Inc. (NYSE:CDR)",NYSE:CDR,2012-11-08 17:00:00,,-0.047613024823741384,0.023368739162668611,0.051996097233647093,0.092947620492007652
54696,Ameren Corporation (NYSE:AEE),NYSE:AEE,2012-11-09 10:00:00,,-0.060076760170447038,-0.017235564268178176,0.0096647767673463669,0.063279680844981784
54697,"Feihe International, Inc. (NYSE:ADY)",NYSE:ADY,2012-11-09 06:00:00,BETA_ERROR
54698,SandRidge Energy (NYSE:SD),NYSE:SD,2012-11-09 09:00:00,,-0.11967913726054408,-0.043381508458216839,-0.094575317025933775,-0.31996699487450997
54699,"Nevsun Resources, Ltd. (NYSEMKT:NSU)",NYSEMKT:NSU,2012-11-08 11:30:00,,0.018921597983148346,-0.22863815695966536,-0.25285766446942815,-0.45545623194542839
54700,"Metalico, Inc. (NYSEMKT:MEA)",NYSEMKT:MEA,2012-11-09 10:00:00,BETA_ERROR
54701,Telecom Italia S.p.A. (NYSE:TI),NYSE:TI,2012-11-09 06:00:00,,0.11058674410795431,0.017118642071318774,0.041971723386358878,-0.24183465340033303
54702,Full Circle Capital (NASDAQ:FULL),NASDAQ:FULL,2012-11-09 10:00:00,,-0.15805446803511961,-0.10053289593981177,-0.078971899336379117,-0.096296114672434679
54703,"Ballantyne Strong, Inc. (NYSEMKT:BTN)",NYSEMKT:BTN,2012-11-09 10:00:00,,-0.10481409333280806,-0.18337141078546632,-0.16605754290919769,-0.10558900168117571
54704,"Immunomedics, Inc. (NASDAQ:IMMU)",NASDAQ:IMMU,2012-11-09 10:00:00,,-0.038262137028435339,-0.066388459442188019,-0.13340370125728079,-0.3354963028332652
54705,Lightbridge Corporation (NASDAQ:LTBR),NASDAQ:LTBR,2012-11-09 11:00:00,,0.041444991941260625,-0.1870689713309277,0.03602602600544777,-0.069643944842389144
54706,Alliant Energy (NYSE:LNT),NYSE:LNT,2012-11-09 10:00:00,,0.0093192818621085742,0.017878439602360633,0.032352387906076426,0.07145971822837198
54707,MGIC Investment Corporation (NYSE:MTG),NYSE:MTG,2012-11-09 10:00:00,,-0.01328324251304476,0.24287867193683244,0.32030770574334633,1.3983087116162682
54708,SciClone Pharmaceuticals (NASDAQ:SCLN),NASDAQ:SCLN,2012-11-09 08:30:00,,-0.14156891504853461,-0.20940875457319197,-0.17796034935711147,-0.2815273494641618
54709,Hydrogenics’ (NASDAQ:HYGS),NASDAQ:HYGS,2012-11-08 10:00:00,,0.0914844184107413,0.18795109431679546,0.4049783946112806,0.098434311606834524
54710,Brookfield Asset Management Inc. (NYSE:BAM),NYSE:BAM,2012-11-09 11:00:00,,-0.01075319331267331,0.052906304344623303,0.023997343927874989,0.01001051678172124
54711,Harvest Natural Resources (NYSE:HNR),NYSE:HNR,2012-11-09 11:00:00,,0.0087331922470092437,0.035862272957424682,-0.021911854858435401,-0.48188253024879169
54712,Markel Corporation (NYSE:MKL),NYSE:MKL,2012-11-09 10:30:00,,-0.01044645206897226,-0.14298684423240443,-0.089192981063793184,-0.05146333321375833
54713,"Yongye International, Inc. (NASDAQ:YONG)",NASDAQ:YONG,2012-11-09 08:30:00,BETA_ERROR
54714,Kemper Corporation (NYSE:KMPR),NYSE:KMPR,2012-11-09 11:00:00,,-0.0078161483591094524,-0.029623624536095967,0.020619863817354506,-0.081524674533494518
54715,"VAALCO Energy, Inc. (NYSE:EGY)",NYSE:EGY,2012-11-09 11:00:00,,0.067099080610740186,0.074750562409243215,-0.069932324485007358,-0.22577325583910129
54716,Career Education Corp. (NASDAQ:CECO),NASDAQ:CECO,2012-11-09 10:00:00,,-0.20083086296232366,-0.13024455062455575,-0.29665184447315768,-0.58128411897233068
54717,Randgold Resources Limited (NASDAQ:GOLD),NASDAQ:GOLD,2012-11-07 07:00:00,,-0.047450059004004654,-0.19578264246545676,-0.29858149943624263,-0.46350189623263593
54718,"Emerald Oil, Inc. (NYSEMKT:EOX)",NYSEMKT:EOX,2012-11-09 10:00:00,,-0.096751831182096876,-0.0079725508123811295,0.039486873303839765,0.23053745906067336
54719,"Eagle Bulk Shipping, Inc. (NASDAQ:EGLE)",NASDAQ:EGLE,2012-11-09 08:30:00,,-0.084430061539411641,-0.51637136839686515,-0.3762381479580984,-0.11110931990433168
54720,NutriSystem Inc. (NASDAQ:NTRI),NASDAQ:NTRI,2012-11-09 08:30:00,,-0.18906555563636882,-0.18365373258541035,-0.14413294359742748,-0.1985115912079565
54721,Strayer Education (NASDAQ:STRA),NASDAQ:STRA,2012-11-09 09:00:00,,-0.1243706744112881,-0.03753227984538858,-0.1417034703803674,-0.3027024085864784
54722,"Uranium Resources, Inc. (NASDAQ:URRE)",NASDAQ:URRE,2012-11-09 11:00:00,,-0.13408282237232066,-0.17589821971102812,-0.23703002854728897,-0.40999185301250052
54723,Matrix Service (NASDAQ:MTRX),NASDAQ:MTRX,2012-11-09 11:00:00,,0.10842547282802054,0.073884300096903111,0.2922376940297956,0.36835403223406504
54724,"Flowers Foods, Inc. (NYSE:FLO)",NYSE:FLO,2012-11-09 08:30:00,,0.018694463833766346,0.22968249213935332,0.4124690665970458,0.48911754320564654
54725,Doral Financial (NYSE:DRL),NYSE:DRL,2012-11-09 10:00:00,BETA_ERROR
54726,Great Plains Energy Incorporated (NYSE:GXP),NYSE:GXP,2012-11-09 09:00:00,,-0.052893982113695524,-0.061702199039910977,-0.035857936216305793,0.018947679281724361
54727,"OM Group, Inc. (NYSE:OMG)",NYSE:OMG,2012-11-09 10:00:00,BETA_ERROR
54728,SMTC Corporation (NASDAQ:SMTX),NASDAQ:SMTX,2012-11-08 08:30:00,,-0.16425242209228169,-0.17821040962209533,-0.14549689925686538,-0.24280151849603238
54729,KCAP Financial (NASDAQ:KCAP),NASDAQ:KCAP,2012-11-09 08:30:00,,-0.081946226230128316,0.043243627755344551,0.08784924297018265,0.042273471806887591
54730,Teekay LNG Partners L.P. (NYSE:TGP),NYSE:TGP,2012-11-09 11:00:00,,-0.014345985814393621,0.027724585480537103,0.06893555607870136,0.069948204778133682
54731,Orient Paper Inc (NYSEMKT:ONP),NYSEMKT:ONP,2012-11-09 08:30:00,,-0.03260944775708869,-0.11249013982297792,0.077819691854190187,-0.11037920800656568
54732,"Westar Energy, Inc. (NYSE:WR)",NYSE:WR,2012-11-09 10:00:00,,-0.018106718129164062,0.0015929535190826113,0.0067438851744640871,0.061999717418626865
54733,"GenOn Energy, Inc. (NYSE:GEN)",NYSE:GEN,2012-11-09 10:00:00,,-0.0093669401767614811,-0.096818905954869472,-0.34593315974689121,-0.21091158885047689
54734,Ion Geophysical Corporation (NYSE:IO),NYSE:IO,2012-11-09 10:00:00,,-0.030656241355848497,-0.0042577656903400041,0.0021899725838706863,-0.038803746349838186
54735,Braskem S.A. (NYSE:BAK),NYSE:BAK,2012-11-09 09:00:00,,-0.059324814190336715,-0.15078066215232919,-0.013410206967040705,-0.10800211396576237
54736,Vantage Drilling Company (NYSEMKT:VTG),NYSEMKT:VTG,2012-11-09 12:00:00,,-0.071156218753033934,-0.054137621026235677,-0.0063946987272208919,-0.047805243894169729
54737,"BPZ Resources, Inc. (NYSE:BPZ)",NYSE:BPZ,2012-11-09 11:00:00,BETA_ERROR
54738,Gastar Exploration Limited (NYSEMKT:GST),NYSEMKT:GST,2012-11-08 10:00:00,,-0.15963099491776778,0.064773376699182067,0.04294318763283371,0.22926166361693767
54739,Westport Innovations (NASDAQ:WPRT),NASDAQ:WPRT,2012-11-08 17:00:00,,0.19193362780686912,0.15108562210923041,0.1093122460454039,0.19383236415202421
54740,Microsemi (NASDAQ:MSCC),NASDAQ:MSCC,2012-11-08 16:45:00,,-0.024564651293024202,0.060837904763292094,-0.0079323130620116977,-0.023094428138931367
54741,"Brooks Automation, Inc. (NASDAQ:BRKS)",NASDAQ:BRKS,2012-11-08 16:30:00,,-0.0078104128222388075,0.055072521494534427,0.19650241595043405,0.28513957937906936
54742,Hutchinson Technology Incorporated (NASDAQ:HTCH),NASDAQ:HTCH,2012-11-08 17:00:00,,0.14376116526197796,0.35504486530651336,0.86061100650750599,0.86899021899689355
54743,Ubiquiti Networks (NASDAQ:UBNT),NASDAQ:UBNT,2012-11-08 17:00:00,,0.061880518923157005,0.1814970288044836,0.19822217122236141,0.20440309529095624
54744,Athersys (NASDAQ:ATHX),NASDAQ:ATHX,2012-11-08 16:30:00,,0.011388122888222704,-0.028201226581548174,0.53470640258876445,0.43802369045218581
54745,Franklin Covey Co. (NYSE:FC),NYSE:FC,2012-11-08 17:00:00,,0.069077246120634372,-0.028273190869567318,0.055207723099234704,0.00071338304231022276
54746,"Kulicke & Soffa Industries, Inc. (NASDAQ:KLIC)",NASDAQ:KLIC,2012-11-08 08:00:00,,-0.028716536855637569,0.046725763417716892,-0.10050246144074626,-0.18452551449702745
54747,Elephant Talk Communications Corp. (NYSEMKT:ETAK),NYSEMKT:ETAK,2012-11-08 11:00:00,,-0.14762601932469402,0.12619099703574471,0.40472788099021978,0.43391240080309851
54748,Towerstream (NASDAQ:TWER),NASDAQ:TWER,2012-11-08 17:00:00,,-0.15530013519708663,0.074343493577699732,-0.098299566291253831,-0.16973555977973301
54749,Capstone Turbine (NASDAQ:CPST),NASDAQ:CPST,2012-11-08 16:45:00,,-0.0018380830752747438,-0.051043794826899538,-0.19507822900179039,-0.091074512943076114
54750,Pegasystems (NASDAQ:PEGA),NASDAQ:PEGA,2012-11-08 17:30:00,,-0.06641812308520377,0.030870409561094936,-0.0078578717093829298,0.15744240066985615
54751,"Collectors Universe, Inc. (NASDAQ:CLCT)",NASDAQ:CLCT,2012-11-08 16:30:00,,-0.038014050078160187,-0.12688500948415279,0.079161057413021624,0.055378264317324857
54752,Copa Holdings SA (NYSE:CPA),NYSE:CPA,2012-11-08 16:00:00,,0.02151158439840687,0.046761963828515413,0.13200964159954937,0.10419515521834224
54753,TheStreet (NASDAQ:TST),NASDAQ:TST,2012-11-08 16:30:00,,0.01273481320297051,-0.0046657345720952891,-0.041449176522522946,0.10105911975514281
54754,TransGlobe Energy (NASDAQ:TGA),NASDAQ:TGA,2012-11-08 11:00:00,,-0.028289651840084071,-0.18930906046259971,-0.30901064324164751,-0.29242212349761015
54755,"Spreadtrum Communications, Inc. (NASDAQ:SPRD)",NASDAQ:SPRD,2012-11-08 20:00:00,BETA_ERROR
54756,"Lihua International, Inc. (NASDAQ:LIWA)",NASDAQ:LIWA,2012-11-09 08:00:00,BETA_ERROR
54757,Cray (NASDAQ:CRAY),NASDAQ:CRAY,2012-11-09 08:00:00,,0.11304234873383753,0.2510405352410241,0.43234637814082055,0.5663201459528
54758,K12 (NYSE:LRN),NYSE:LRN,2012-11-09 08:00:00,,-0.015982641514339462,-0.053983953244877529,-0.18431955154097091,0.0070861641902710826
54759,"MoneyGram International, Inc. (NASDAQ:MGI)",NASDAQ:MGI,2012-11-09 09:00:00,,-0.063785207733173227,-0.15668389148005984,-0.19638483210425856,-0.055307090285987681
54760,"New York Mortgage Trust, Inc. (NASDAQ:NYMT)",NASDAQ:NYMT,2012-11-08 09:00:00,,-0.10244319870350438,-0.015840601766805924,0.077390319909901098,0.12053207275246353
54761,W. P. Carey Inc. (NYSE:WPC),NYSE:WPC,2012-11-08 11:00:00,,-0.028006903435147893,0.03291088264048541,0.1717238532176264,0.33660359621099301
54762,Assured Guaranty Ltd. (NYSE:AGO),NYSE:AGO,2012-11-09 07:00:00,,-0.02531245302189461,0.022154300564410236,0.23430472550328046,0.36073903020586318
54763,Federated National Holding Co (NASDAQ:FNHC),NASDAQ:FNHC,2012-11-09 16:30:00,,-0.09448256642909314,-0.17374141635369722,-0.13706394332477609,-0.039452853176881256
54764,Kratos Defense & Security Solutions (NASDAQ:KTOS),NASDAQ:KTOS,2012-11-08 17:00:00,,-0.16205656097752849,-0.11405121334962069,-0.28479891401992719,-0.35829073988090132
54765,Cowen Group (NASDAQ:COWN),NASDAQ:COWN,2012-11-08 09:00:00,,-0.041000581237900631,-0.051919056055164579,-0.054017846348136681,-0.044326366080027768
54766,Manulife Financial (NYSE:MFC),NYSE:MFC,2012-11-08 14:00:00,,0.023174066540786308,0.10739657453849288,0.10554856312392644,0.10905594283372619
54767,Jazz Pharmaceuticals (NASDAQ:JAZZ),NASDAQ:JAZZ,2012-11-08 16:30:00,,0.02613099896101408,-0.049045215996802831,-0.040682915432839042,-0.058287180441361358
54768,ExactTarget (NYSE:ET),NYSE:ET,2012-11-08 17:00:00,BETA_ERROR
54769,FLY Leasing Limited (NYSE:FLY),NYSE:FLY,2012-11-08 16:30:00,,-0.067575994037783138,-0.13005340733251389,-0.067357116062631672,0.10555532837230959
54770,Allscripts Healthcare Solutions (NASDAQ:MDRX),NASDAQ:MDRX,2012-11-08 16:30:00,,-0.043308153775527998,-0.33304578410590524,-0.220890362783279,-0.06305673800704889
54771,pSivida Corp. (NASDAQ:PSDV),NASDAQ:PSDV,2012-11-08 16:30:00,,-0.086093683744475819,-0.19946648250359156,-0.16674441697512749,0.26478930965438552
54772,Keryx Biopharmaceuticals (NASDAQ:KERX),NASDAQ:KERX,2012-11-08 08:30:00,,0.11698905338969576,0.069792607856229982,2.6220592407104357,1.7686961534543959
54773,Walt Disney (NYSE:DIS),NYSE:DIS,2012-11-08 17:00:00,,-0.028118672199829494,-0.0023563980986914188,0.018771404200736641,0.050946103015018951
54774,Energizer Holdings (NYSE:ENR),NYSE:ENR,2012-11-08 17:30:00,BETA_ERROR
54775,NVIDIA (NASDAQ:NVDA),NASDAQ:NVDA,2012-11-08 17:00:00,,-0.034974705197222414,-0.056338733883505202,-0.15911196752321674,-0.2004479429922246
54776,Verenium Corporation (NASDAQ:VRNM),NASDAQ:VRNM,2012-11-07 17:00:00,BETA_ERROR
54777,Air Lease Corporation (NYSE:AL),NYSE:AL,2012-11-09 16:30:00,,0.06276458273373195,-0.013660607853420732,0.064254644853713003,0.2685036134428635
54778,CareFusion (NYSE:CFN),NYSE:CFN,2012-11-08 17:00:00,BETA_ERROR
54779,Amarin (NASDAQ:AMRN),NASDAQ:AMRN,2012-11-08 16:30:00,,0.058252691124360177,-0.26171504008638652,-0.26762130400172041,-0.31798986823605579
54780,Microchip Technology (NASDAQ:MCHP),NASDAQ:MCHP,2012-11-08 17:00:00,,-0.045491809773084896,-0.01109796842802236,-0.029151003811758253,0.033151469379842063
54781,Digital Generation (NASDAQ:DGIT),NASDAQ:DGIT,2012-11-08 17:00:00,BETA_ERROR
54782,Groupon (NASDAQ:GRPN),NASDAQ:GRPN,2012-11-08 17:00:00,,-0.27715385518038888,0.21711324387222497,0.3481542167198482,0.15561682595067153
54783,OncoGenex Pharmaceuticals (NASDAQ:OGXI),NASDAQ:OGXI,2012-11-08 16:30:00,,0.002427804606901663,0.015431705268341318,-0.012509325177344779,-0.15446653786233375
54784,BlackRock Kelso Capital Corporation (NASDAQ:BKCC),NASDAQ:BKCC,2012-11-08 16:30:00,,-0.00078466743053624312,0.040829545934526645,0.073148165441052931,0.031790637217561923
54785,"Cleveland BioLabs, Inc. (NASDAQ:CBLI)",NASDAQ:CBLI,2012-11-08 10:00:00,,-0.13293636730843159,-0.25316526659326244,-0.24341902714995042,-0.41848066037698178
54786,Nordstrom (NYSE:JWN),NYSE:JWN,2012-11-08 16:45:00,,-0.026535474640637054,-0.12129796214612279,-0.10647188749818334,-0.16548507561989778
54787,"Caribou Coffee Company, Inc. (NASDAQ:CBOU)",NASDAQ:CBOU,2012-11-08 16:30:00,BETA_ERROR
54788,"POZEN, Inc. (NASDAQ:POZN)",NASDAQ:POZN,2012-11-08 11:00:00,,0.089091844477216145,-0.082270341805619096,-0.10620596837788651,-0.020909746625970116
54789,FirstEnergy (NYSE:FE),NYSE:FE,2012-11-08 13:00:00,,-0.0016145271921718506,-0.026415674443483528,-0.060336507076922036,-0.029343400178026769
54790,Healthcare Realty Trust Incorporated (NYSE:HR),NYSE:HR,2012-11-08 10:00:00,,0.013938252796613915,0.025709748915779623,0.073016278324197714,0.14484787339983934
54791,Chesapeake Utilities (NYSE:CPK),NYSE:CPK,2012-11-08 10:30:00,,-0.0033596134772768127,0.027733038365175926,0.017734307809253481,0.040767388557405609
54792,Portugal Telecom (NYSE:PT),NYSE:PT,2012-11-08 11:00:00,BETA_ERROR
54793,Prudential Financial (NYSE:PRU),NYSE:PRU,2012-11-08 11:00:00,,-0.055304357698938086,-0.045403248354888646,-0.050013952429584202,-0.08030194632065385
54794,QR Energy LP (NYSE:QRE),NYSE:QRE,2012-11-08 11:00:00,BETA_ERROR
54795,Ebix (NASDAQ:EBIX),NASDAQ:EBIX,2012-11-08 11:00:00,,-0.091692364135986845,-0.16159484608527433,-0.23008445569026845,-0.31158968108512752
54796,Silver Standard Resources (NASDAQ:SSRI),NASDAQ:SSRI,2012-11-08 11:00:00,,0.0054590006386863385,-0.094177889740905046,-0.3398058468524735,-0.56933216226225014
54797,UGI Corporation (NYSE:UGI),NYSE:UGI,2012-11-08 16:00:00,,0.0035357717236579097,0.030686394761295602,0.074450813641079944,0.10985946946464112
